STATECD,COUNTYCD,PLOT,start_year,end_year,mortality_pct
17,121,20005,2009,2014,0.0
17,121,20005,2014,2021,5.882352941176471
17,121,20010,2003,2013,0.0
17,121,20010,2013,2019,0.0
17,121,20023,2005,2016,11.428571428571429
17,121,20023,2016,2023,0.0
17,121,20029,2002,2007,0.0
17,121,20029,2007,2012,4.444444444444445
17,121,20029,2012,2018,0.0
17,121,20038,2003,2013,0.0
17,121,20038,2013,2020,0.0
17,121,20050,2001,2006,0.0
17,121,20050,2006,2011,0.0
17,121,20050,2011,2017,0.0
17,121,20050,2017,2024,33.333333333333336
17,121,20055,2004,2009,0.0
17,121,20055,2009,2022,0.0
17,121,20075,2001,2006,0.0
17,121,20075,2006,2011,0.0
17,121,20089,2005,2010,0.0
17,121,20089,2010,2015,13.793103448275861
17,121,20089,2015,2022,0.0
17,121,20091,2004,2009,0.0
17,121,20091,2009,2014,0.0
17,121,20091,2014,2021,0.0
17,121,20097,2002,2007,5.882352941176471
17,121,20097,2007,2012,0.0
17,121,20097,2012,2018,70.58823529411765
17,121,20098,2017,2024,0.0
17,121,20105,2001,2006,0.0
17,121,20105,2006,2011,0.0
17,121,20105,2011,2016,0.0
17,121,20105,2016,2023,3.3333333333333335
17,121,20115,2005,2010,0.0
17,121,20115,2010,2015,68.96551724137932
17,121,20115,2015,2022,0.0
17,121,20118,2009,2015,0.0
17,121,20118,2015,2022,0.0
17,121,20124,2002,2007,0.0
17,121,20124,2007,2012,6.666666666666667
17,121,20125,2005,2010,16.666666666666668
17,121,20127,2002,2007,0.0
17,121,20127,2007,2012,0.0
17,121,20127,2012,2019,4.545454545454546
17,121,20131,2001,2006,0.0
17,121,20131,2006,2011,11.11111111111111
17,121,20131,2011,2017,0.0
17,121,20131,2017,2024,0.0
17,121,20203,2001,2006,38.888888888888886
17,121,20203,2006,2011,0.0
17,121,20203,2011,2018,6.25
17,123,3,1985,1998,30.232558139534884
17,123,4,1985,1998,0.0
17,123,5,1985,1998,23.529411764705884
17,123,28,1985,1998,36.111111111111114
17,123,32,1985,1998,30.0
17,123,20005,2005,2010,0.0
17,123,20005,2010,2016,0.0
17,123,20005,2016,2023,0.0
17,123,20022,2001,2006,0.0
17,123,20022,2006,2011,37.5
17,123,20022,2011,2017,0.0
17,123,20022,2017,2024,0.0
17,123,20029,2004,2009,0.0
17,123,20029,2009,2015,0.0
17,123,20051,2004,2009,0.0
17,123,20051,2009,2014,6.666666666666667
17,123,20051,2014,2021,0.0
17,123,20064,2005,2010,0.0
17,123,20064,2010,2016,11.11111111111111
17,123,20064,2016,2023,12.5
17,123,20065,2003,2008,0.0
17,123,20065,2008,2013,0.0
17,123,20065,2013,2020,0.0
17,125,3,1985,1998,40.625
17,125,16,1985,1998,5.0
17,125,87,1985,1998,0.0
17,125,20032,2001,2006,0.0
17,125,20032,2006,2017,17.857142857142858
17,125,20032,2017,2024,0.0
17,125,20037,2010,2016,0.0
17,125,20037,2016,2023,0.0
17,125,20058,2001,2006,0.0
17,125,20058,2006,2011,0.0
17,125,20058,2011,2016,0.0
17,125,20058,2016,2023,0.0
17,125,20088,2001,2006,0.0
17,125,20088,2006,2011,0.0
17,125,20088,2011,2017,16.666666666666668
17,125,20088,2017,2024,0.0
17,125,20100,2005,2010,0.0
17,125,20100,2010,2016,7.407407407407407
17,125,20100,2016,2023,4.0
17,125,20204,2011,2024,16.666666666666668
17,127,4,1985,1998,0.0
17,127,6,1985,1998,0.0
17,127,13,1985,1998,24.0
17,127,26,1985,1998,0.0
17,127,27,1985,1998,26.08695652173913
17,127,28,1985,1998,18.181818181818183
17,127,37,1985,1998,0.0
17,127,38,1985,1998,28.0
17,127,9001,1985,1998,0.0
17,127,9002,1985,1998,0.0
17,127,10202,2008,2013,0.0
17,127,10202,2013,2020,4.761904761904762
17,127,20002,2001,2006,0.0
17,127,20002,2006,2011,0.0
17,127,20002,2011,2024,0.0
17,127,20004,2014,2021,0.0
17,127,20006,2005,2010,0.0
17,127,20006,2010,2016,0.0
17,127,20006,2016,2023,0.0
17,127,20010,2009,2014,0.0
17,127,20010,2014,2021,9.090909090909092
17,127,20013,2013,2020,0.0
17,127,20021,2004,2009,0.0
17,127,20021,2009,2015,25.806451612903224
17,127,20024,2005,2010,0.0
17,127,20024,2010,2023,0.0
17,127,20027,2001,2006,0.0
17,127,20027,2006,2011,0.0
17,127,20027,2011,2016,0.0
17,127,20027,2016,2023,0.0
17,127,20037,2002,2007,0.0
17,127,20037,2007,2012,0.0
17,127,20037,2012,2019,0.0
17,127,20200,2001,2006,0.0
17,127,20200,2006,2011,60.0
17,127,20200,2011,2017,0.0
17,127,20200,2017,2024,0.0
17,127,29002,2005,2010,8.0
17,127,29002,2010,2016,8.695652173913043
17,127,29002,2016,2023,4.761904761904762
17,129,4,1985,1998,34.48275862068966
17,129,5,1985,1998,0.0
17,129,22,1985,1998,0.0
17,129,58,1985,1998,0.0
17,129,60,1985,1998,0.0
17,129,20009,2005,2022,0.0
17,129,20021,2002,2007,0.0
17,129,20021,2007,2012,0.0
17,129,20021,2012,2018,0.0
17,129,20022,2001,2006,0.0
17,129,20022,2006,2011,2.0833333333333335
17,129,20022,2011,2016,10.638297872340425
17,129,20022,2016,2023,2.380952380952381
17,129,20044,2001,2006,0.0
17,129,20044,2006,2011,0.0
17,129,20044,2011,2017,0.0
17,129,20044,2017,2024,0.0
17,129,20045,2003,2008,0.0
17,129,20045,2008,2020,37.5
17,131,8,1985,1998,21.73913043478261
17,131,22,1985,1998,0.0
17,131,24,1985,1998,50.0
17,131,30,1985,1998,0.0
17,131,34,1985,1998,32.0
17,131,42,1985,1998,31.25
17,131,43,1985,1998,0.0
17,131,104,1985,1998,29.26829268292683
17,131,20020,2001,2006,0.0
17,131,20020,2006,2011,0.0
17,131,20020,2011,2017,0.0
17,131,20027,2004,2009,0.0
17,131,20027,2009,2014,9.375
17,131,20027,2014,2021,0.0
17,131,20028,2004,2014,39.285714285714285
17,131,20028,2014,2021,0.0
17,131,20036,2004,2009,23.80952380952381
17,131,20050,2002,2007,0.0
17,131,20050,2007,2012,0.0
17,131,20050,2012,2019,0.0
17,131,20051,2002,2007,9.090909090909092
17,131,20051,2007,2018,0.0
17,131,20092,2005,2010,85.71428571428571
17,131,20100,2006,2011,0.0
17,131,20100,2011,2017,19.23076923076923
17,131,20100,2017,2024,4.761904761904762
17,131,20107,2002,2007,0.0
17,133,14,1985,1998,30.434782608695652
17,133,18,1985,1998,0.0
17,133,21,1985,1998,0.0
17,133,23,1985,1998,0.0
17,133,33,1985,1998,0.0
17,133,34,1985,1998,33.333333333333336
17,133,43,1985,1998,11.764705882352942
17,133,47,1985,1998,29.032258064516128
17,133,53,1985,1998,39.39393939393939
17,133,57,1985,1998,32.142857142857146
17,133,64,1985,1998,31.70731707317073
17,133,20032,2002,2007,0.0
17,133,20032,2007,2012,0.0
17,133,20050,2002,2018,0.0
17,133,20060,2005,2010,0.0
17,133,20060,2010,2016,0.0
17,133,20060,2016,2023,4.166666666666667
17,133,20071,2003,2008,2.7027027027027026
17,133,20071,2008,2013,2.7777777777777777
17,133,20071,2013,2020,0.0
17,133,20076,2002,2007,6.25
17,133,20076,2007,2012,0.0
17,133,20076,2012,2019,3.3333333333333335
17,133,20090,2002,2012,0.0
17,133,20090,2012,2018,0.0
17,133,20200,2003,2008,0.0
17,133,20200,2008,2013,0.0
17,133,20200,2013,2020,0.0
17,135,56,1985,1998,0.0
17,135,61,1985,1998,22.857142857142858
17,135,65,1985,1998,10.344827586206897
17,135,71,1985,1998,0.0
17,135,86,1985,1998,0.0
17,135,95,1985,1998,11.538461538461538
17,135,96,1985,1998,0.0
17,135,108,1985,1998,0.0
17,135,113,1985,1998,11.11111111111111
17,135,123,1985,1998,22.22222222222222
17,135,126,1985,1998,0.0
17,135,130,1985,1998,12.0
17,135,132,1985,1998,26.31578947368421
17,135,133,1985,1998,0.0
17,135,20001,2005,2010,0.0
17,135,20001,2010,2015,6.896551724137931
17,135,20002,2002,2018,23.529411764705884
17,135,20008,2002,2007,9.090909090909092
17,135,20008,2007,2012,0.0
17,135,20008,2012,2018,0.0
17,135,20018,2004,2009,8.695652173913043
17,135,20018,2009,2015,0.0
17,135,20018,2015,2022,8.695652173913043
17,135,20043,2003,2008,0.0
17,135,20043,2008,2013,0.0
17,135,20043,2013,2019,0.0
17,135,20063,2003,2008,0.0
17,135,20063,2008,2013,0.0
17,135,20063,2013,2020,6.666666666666667
17,135,20064,2004,2009,0.0
17,135,20064,2009,2015,22.727272727272727
17,135,20064,2015,2022,11.764705882352942
17,135,20072,2001,2006,0.0
17,135,20072,2006,2011,0.0
17,135,20072,2011,2017,0.0
17,135,20091,2005,2010,0.0
17,135,20091,2010,2015,0.0
17,135,20091,2015,2022,0.0
17,135,20140,2010,2016,0.0
17,135,20140,2016,2023,43.75
17,135,20142,2002,2007,0.0
17,135,20142,2007,2012,0.0
17,135,20142,2012,2019,0.0
17,135,20201,2001,2006,0.0
17,135,20201,2006,2011,10.526315789473685
17,135,20201,2011,2018,11.764705882352942
17,135,20202,2006,2011,0.0
17,135,20202,2011,2017,12.5
17,135,20202,2017,2024,0.0
17,137,9,1985,1998,0.0
17,137,22,1985,1998,34.78260869565217
17,137,23,1985,1998,0.0
17,137,25,1985,1998,40.74074074074074
17,137,88,1985,1998,0.0
17,137,93,1985,1998,0.0
17,137,96,1985,1998,0.0
17,137,97,1985,1998,0.0
17,137,103,1985,1998,0.0
17,137,20029,2002,2007,0.0
17,137,20029,2007,2012,0.0
17,137,20029,2012,2019,50.0
17,137,20035,2001,2006,14.545454545454545
17,137,20035,2006,2011,8.51063829787234
17,137,20035,2011,2017,13.953488372093023
17,137,20035,2017,2024,8.108108108108109
17,137,20036,2002,2007,0.0
17,137,20036,2007,2012,0.0
17,137,20036,2012,2019,0.0
17,137,20042,2014,2021,0.0
17,137,20075,2005,2010,0.0
17,137,20076,2001,2006,0.0
17,137,20076,2006,2011,15.0
17,137,20076,2011,2017,0.0
17,137,20077,2002,2007,0.0
17,137,20077,2007,2012,0.0
17,137,20201,2002,2012,5.882352941176471
17,137,20201,2012,2018,0.0
17,137,20203,2004,2009,0.0
17,137,20203,2009,2014,44.73684210526316
17,137,20203,2014,2021,0.0
17,139,28,1985,1998,0.0
17,139,20060,2004,2009,0.0
17,139,20060,2009,2014,16.129032258064516
17,139,20060,2014,2021,11.538461538461538
17,141,18,1985,1998,3.0303030303030303
17,141,71,1985,1998,27.272727272727273
17,141,123,1985,1998,21.73913043478261
17,141,124,1985,1998,0.0
17,141,130,1985,1998,0.0
17,141,134,1985,1998,25.0
17,141,144,1985,1998,29.41176470588235
17,141,20020,2004,2009,0.0
17,141,20020,2009,2014,0.0
17,141,20020,2014,2021,0.0
17,141,20022,2007,2012,0.0
17,141,20022,2012,2018,0.0
17,141,20058,2002,2007,0.0
17,141,20058,2007,2012,0.0
17,141,20058,2012,2019,0.0
17,141,20064,2005,2010,0.0
17,141,20115,2003,2008,0.0
17,141,20115,2008,2013,0.0
17,141,20115,2013,2019,30.0
17,141,20121,2005,2010,0.0
17,141,20121,2010,2015,0.0
17,141,20121,2015,2022,9.523809523809524
17,141,20130,2004,2009,0.0
17,141,20130,2009,2015,0.0
17,141,20130,2015,2022,7.142857142857143
17,141,20135,2003,2008,0.0
17,141,20135,2008,2013,0.0
17,141,20135,2013,2019,66.66666666666667
17,141,20138,2004,2009,53.84615384615385
17,141,20138,2009,2014,0.0
17,141,20138,2014,2021,0.0
17,141,20150,2003,2008,0.0
17,141,20150,2008,2013,0.0
17,141,20150,2013,2020,4.545454545454546
17,143,2,1985,1998,0.0
17,143,49,1985,1998,26.666666666666668
17,143,58,1985,1998,31.428571428571427
17,143,67,1985,1998,0.0
17,143,68,1985,1998,0.0
17,143,69,1985,1998,17.857142857142858
17,143,85,1985,1998,0.0
17,143,95,1985,1998,3.4482758620689653
17,143,114,1985,1998,12.5
17,143,115,1985,1998,20.0
17,143,20007,2003,2008,0.0
17,143,20007,2008,2013,0.0
17,143,20007,2013,2020,0.0
17,143,20008,2009,2014,0.0
17,143,20008,2014,2021,38.095238095238095
17,143,20026,2001,2006,0.0
17,143,20026,2006,2011,31.48148148148148
17,143,20026,2011,2017,2.7027027027027026
17,143,20026,2017,2024,41.666666666666664
17,143,20027,2005,2023,16.666666666666668
17,143,20031,2007,2012,0.0
17,143,20033,2001,2006,0.0
17,143,20033,2006,2011,0.0
17,143,20033,2011,2017,10.256410256410257
17,143,20033,2017,2024,8.571428571428571
17,143,20037,2002,2007,4.0
17,143,20037,2007,2012,8.333333333333334
17,143,20037,2012,2018,9.090909090909092
17,143,20041,2005,2010,0.0
17,143,20041,2010,2015,0.0
17,143,20041,2015,2022,0.0
17,143,20045,2004,2009,0.0
17,143,20045,2009,2014,6.521739130434782
17,143,20045,2014,2021,4.651162790697675
17,143,20070,2005,2010,0.0
17,143,20070,2010,2016,0.0
17,143,20070,2016,2023,16.666666666666668
17,143,20084,2003,2008,0.0
17,143,20084,2008,2013,65.625
17,143,20084,2013,2020,0.0
17,143,20090,2002,2007,16.0
17,143,20090,2007,2012,0.0
17,143,20090,2012,2018,0.0
17,143,20096,2001,2006,0.0
17,143,20096,2006,2011,0.0
17,143,20100,2001,2011,23.80952380952381
17,143,20100,2011,2017,0.0
17,145,1,1985,1998,26.470588235294116
17,145,12,1985,1998,0.0
17,145,21,1985,1998,0.0
17,145,22,1985,1998,0.0
17,145,27,1985,1998,0.0
17,145,30,1985,1998,33.333333333333336
17,145,45,1985,1998,0.0
17,145,50,1985,1998,0.0
17,145,57,1985,1998,22.22222222222222
17,145,68,1985,1998,0.0
17,145,74,1985,1998,0.0
17,145,76,1985,1998,26.53061224489796
17,145,79,1985,1998,0.0
17,145,83,1985,1998,53.57142857142857
17,145,86,1985,1998,30.0
17,145,88,1985,1998,22.727272727272727
17,145,20005,2002,2007,0.0
17,145,20016,2002,2007,25.925925925925927
17,145,20016,2007,2012,5.0
17,145,20017,2003,2008,0.0
17,145,20017,2008,2013,0.0
17,145,20017,2013,2020,18.181818181818183
17,145,20051,2001,2006,0.0
17,145,20051,2006,2011,0.0
17,145,20051,2011,2017,0.0
17,145,20051,2017,2024,5.128205128205129
17,145,20073,2002,2019,42.857142857142854
17,145,20080,2003,2008,3.7037037037037037
17,145,20080,2008,2013,0.0
17,145,20080,2013,2020,3.7037037037037037
17,145,20085,2003,2008,0.0
17,145,20085,2008,2013,6.666666666666667
17,145,20085,2013,2020,0.0
17,145,20092,2002,2012,0.0
17,145,20092,2012,2019,0.0
17,145,29990,2004,2014,9.25925925925926
17,147,20037,2002,2007,3.7037037037037037
17,147,20037,2007,2012,7.6923076923076925
17,147,20037,2012,2019,4.166666666666667
17,149,1,1985,1998,0.0
17,149,6,1985,1998,0.0
17,149,8,1985,1998,0.0
17,149,13,1985,1998,54.285714285714285
17,149,20,1985,1998,16.666666666666668
17,149,23,1985,1998,0.0
17,149,35,1985,1998,0.0
17,149,40,1985,1998,0.0
17,149,41,1985,1998,0.0
17,149,42,1985,1998,0.0
17,149,49,1985,1998,0.0
17,149,51,1985,1998,0.0
17,149,54,1985,1998,0.0
17,149,56,1985,1998,0.0
17,149,58,1985,1998,50.0
17,149,65,1985,1998,28.88888888888889
17,149,75,1985,1998,28.205128205128204
17,149,91,1985,1998,7.407407407407407
17,149,93,1985,1998,0.0
17,149,97,1985,1998,0.0
17,149,99,1985,1998,25.0
17,149,100,1985,1998,0.0
17,149,108,1985,1998,0.0
17,149,116,1985,1998,35.294117647058826
17,149,117,1985,1998,0.0
17,149,122,1985,1998,0.0
17,149,123,1985,1998,0.0
17,149,130,1985,1998,36.8421052631579
17,149,131,1985,1998,12.820512820512821
17,149,137,1985,1998,10.0
17,149,138,1985,1998,25.925925925925927
17,149,144,1985,1998,29.166666666666668
17,149,145,1985,1998,0.0
17,149,150,1985,1998,0.0
17,149,154,1985,1998,0.0
17,149,155,1985,1998,26.923076923076923
17,149,159,1985,1998,12.5
17,149,160,1985,1998,16.129032258064516
17,149,163,1985,1998,39.39393939393939
17,149,20002,2001,2006,0.0
17,149,20002,2006,2011,0.0
17,149,20002,2011,2017,4.545454545454546
17,149,20002,2017,2024,23.80952380952381
17,149,20005,2001,2006,0.0
17,149,20005,2006,2017,26.923076923076923
17,149,20005,2017,2024,21.05263157894737
17,149,20019,2004,2009,0.0
17,149,20019,2009,2015,0.0
17,149,20023,2002,2007,0.0
17,149,20023,2007,2012,11.11111111111111
17,149,20023,2012,2018,20.833333333333332
17,149,20037,2004,2014,44.0
17,149,20037,2014,2021,0.0
17,149,20044,2002,2007,28.571428571428573
17,149,20044,2007,2012,0.0
17,149,20044,2012,2019,0.0
17,149,20052,2002,2007,0.0
17,149,20052,2007,2012,31.25
17,149,20052,2012,2018,0.0
17,149,20054,2002,2007,20.0
17,149,20060,2002,2007,0.0
17,149,20087,2003,2008,0.0
17,149,20103,2001,2006,0.0
17,149,20103,2006,2011,26.923076923076923
17,149,20103,2011,2017,5.2631578947368425
17,149,20103,2017,2024,94.44444444444444
17,149,20104,2001,2006,0.0
17,149,20104,2006,2011,0.0
17,149,20104,2011,2017,0.0
17,149,20104,2017,2024,73.52941176470588
17,149,20105,2003,2008,16.129032258064516
17,149,20105,2008,2013,3.8461538461538463
17,149,20105,2013,2019,0.0
17,149,20112,2005,2010,0.0
17,149,20112,2010,2016,0.0
17,149,20112,2016,2023,0.0
17,149,20117,2001,2006,0.0
17,149,20117,2006,2011,10.256410256410257
17,149,20117,2011,2017,0.0
17,149,20117,2017,2024,0.0
17,149,20118,2004,2009,0.0
17,149,20118,2009,2014,0.0
17,149,20118,2014,2021,4.3478260869565215
17,149,20120,2002,2007,0.0
17,149,20120,2007,2012,3.225806451612903
17,149,20120,2012,2018,0.0
17,149,20127,2004,2009,0.0
17,149,20127,2009,2015,0.0
17,149,20127,2015,2022,0.0
17,149,20131,2002,2012,0.0
17,149,20132,2005,2010,0.0
17,149,20142,2005,2010,0.0
17,149,20142,2010,2016,10.0
17,149,20142,2016,2023,0.0
17,149,20148,2016,2023,0.0
17,149,20200,2005,2010,0.0
17,149,20200,2010,2016,0.0
17,149,20200,2016,2023,0.0
17,149,20202,2004,2009,0.0
17,149,20202,2009,2014,0.0
17,149,20202,2014,2021,0.0
17,149,20204,2005,2010,0.0
17,149,20204,2010,2015,3.125
17,149,20204,2015,2022,16.129032258064516
17,149,29990,2004,2009,0.0
17,149,29990,2009,2015,0.0
17,149,29990,2015,2022,0.0
17,151,1,1985,1998,0.0
17,151,2,1985,1998,8.333333333333334
17,151,10,1985,1998,0.0
17,151,15,1985,1998,0.0
17,151,18,1985,1998,0.0
17,151,19,1985,1998,16.666666666666668
17,151,22,1985,1998,29.545454545454547
17,151,23,1985,1998,21.875
17,151,25,1985,1998,0.0
17,151,26,1985,1998,0.0
17,151,27,1985,1998,21.875
17,151,32,1985,1998,0.0
17,151,36,1985,1998,0.0
17,151,37,1985,1998,33.333333333333336
17,151,39,1985,1998,0.0
17,151,9001,1985,1998,0.0
17,151,9002,1985,1998,0.0
17,151,9003,1985,1998,0.0
17,151,9004,1985,1998,0.0
17,151,9005,1985,1998,0.0
17,151,9006,1985,1998,0.0
17,151,9007,1985,1998,0.0
17,151,9008,1985,1998,0.0
17,151,9009,1985,1998,0.0
17,151,9010,1985,1998,0.0
17,151,9011,1985,1998,0.0
17,151,9012,1985,1998,0.0
17,151,9013,1985,1998,0.0
17,151,9014,1985,1998,0.0
17,151,9015,1985,1998,0.0
17,151,9016,1985,1998,0.0
17,151,9017,1985,1998,0.0
17,151,9018,1985,1998,0.0
17,151,9019,1985,1998,0.0
17,151,9020,1985,1998,0.0
17,151,9021,1985,1998,0.0
17,151,9022,1985,1998,0.0
17,151,9023,1985,1998,0.0
17,151,9024,1985,1998,0.0
17,151,9025,1985,1998,0.0
17,151,9026,1985,1998,0.0
17,151,9027,1985,1998,0.0
17,151,9028,1985,1998,0.0
17,151,9029,1985,1998,0.0
17,151,9030,1985,1998,0.0
17,151,9031,1985,1998,0.0
17,151,9032,1985,1998,0.0
17,151,9033,1985,1998,0.0
17,151,9034,1985,1998,0.0
17,151,10220,2006,2011,0.0
17,151,10220,2011,2017,0.0
17,151,10220,2017,2024,0.0
17,151,10221,2006,2011,0.0
17,151,10221,2011,2017,17.391304347826086
17,151,10221,2017,2024,0.0
17,151,10222,2006,2011,0.0
17,151,10222,2011,2017,15.09433962264151
17,151,10222,2017,2024,8.88888888888889
17,151,10223,2006,2011,0.0
17,151,10223,2011,2017,0.0
17,151,10223,2017,2024,0.0
17,151,10224,2017,2024,0.0
17,151,10225,2007,2012,0.0
17,151,10225,2012,2018,0.0
17,151,10226,2012,2018,0.0
17,151,10227,2007,2012,0.0
17,151,10227,2012,2019,0.0
17,151,10228,2007,2012,0.0
17,151,10228,2012,2019,0.0
17,151,10230,2007,2012,0.0
17,151,10230,2012,2018,4.0
17,151,10231,2007,2012,0.0
17,151,10231,2012,2019,0.0
17,151,10232,2007,2012,0.0
17,151,10232,2012,2018,0.0
17,151,10233,2008,2013,0.0
17,151,10233,2013,2020,0.0
17,151,10234,2008,2013,0.0
17,151,10234,2013,2020,8.333333333333334
17,151,10235,2008,2013,0.0
17,151,10235,2013,2020,3.0303030303030303
17,151,20005,2002,2007,10.0
17,151,20005,2007,2012,3.7037037037037037
17,151,20005,2012,2019,0.0
17,151,20006,2003,2008,4.0
17,151,20006,2008,2013,0.0
17,151,20006,2013,2019,0.0
17,151,20007,2005,2010,0.0
17,151,20007,2010,2016,7.6923076923076925
17,151,20007,2016,2023,0.0
17,151,20008,2003,2008,0.0
17,151,20008,2008,2013,5.882352941176471
17,151,20008,2013,2020,0.0
17,151,20011,2004,2009,0.0
17,151,20011,2009,2014,0.0
17,151,20011,2014,2021,0.0
17,151,20012,2005,2010,0.0
17,151,20012,2010,2016,20.833333333333332
17,151,20012,2016,2023,10.526315789473685
17,151,20013,2001,2006,0.0
17,151,20013,2006,2011,6.0606060606060606
17,151,20013,2011,2017,12.903225806451612
17,151,20013,2017,2024,0.0
17,151,20014,2001,2006,0.0
17,151,20014,2006,2011,0.0
17,151,20014,2011,2017,2.3255813953488373
17,151,20014,2017,2024,0.0
17,151,20020,2003,2008,2.7027027027027026
17,151,20020,2008,2013,11.11111111111111
17,151,20020,2013,2020,0.0
17,151,20021,2004,2009,0.0
17,151,20021,2009,2014,7.462686567164179
17,151,20021,2014,2021,3.225806451612903
17,151,20023,2005,2010,0.0
17,151,20023,2010,2015,20.833333333333332
17,151,20023,2015,2022,15.789473684210526
17,151,20024,2002,2007,0.0
17,151,20024,2007,2012,3.1746031746031744
17,151,20024,2012,2018,4.918032786885246
17,151,20032,2001,2006,0.0
17,151,20032,2006,2011,0.0
17,151,20032,2011,2017,7.142857142857143
17,151,20032,2017,2024,5.128205128205129
17,151,20035,2002,2018,0.0
17,151,20038,2003,2008,0.0
17,151,20038,2008,2013,0.0
17,151,20038,2013,2019,0.0
17,151,20048,2001,2006,0.0
17,151,20048,2006,2011,14.285714285714286
17,151,20048,2011,2017,0.0
17,151,20048,2017,2024,15.789473684210526
17,151,20049,2003,2008,0.0
17,151,20049,2008,2013,2.0833333333333335
17,151,20049,2013,2020,0.0
17,151,20052,2002,2007,0.0
17,151,20052,2007,2012,0.0
17,151,20052,2012,2018,18.181818181818183
17,151,20200,2003,2008,0.0
17,151,20200,2008,2020,0.0
17,151,20202,2002,2007,0.0
17,151,20202,2007,2012,0.0
17,151,20202,2012,2018,2.5641025641025643
17,151,20203,2004,2009,0.0
17,151,20203,2009,2014,0.0
17,151,20203,2014,2021,0.0
17,151,20204,2004,2009,5.555555555555555
17,151,20204,2009,2014,5.882352941176471
17,151,20204,2014,2021,12.5
17,151,20205,2004,2009,0.0
17,151,20205,2009,2014,0.0
17,151,20205,2014,2021,0.0
17,151,20206,2004,2009,0.0
17,151,20206,2009,2014,0.0
17,151,20206,2014,2021,13.513513513513514
17,151,20207,2005,2010,0.0
17,151,20207,2010,2016,0.0
17,151,20207,2016,2023,3.7037037037037037
17,151,20209,2005,2010,0.0
17,151,20209,2010,2016,6.25
17,151,20209,2016,2023,20.0
17,151,20210,2005,2010,0.0
17,151,20210,2010,2016,3.7037037037037037
17,151,20210,2016,2023,0.0
17,151,20211,2004,2009,0.0
17,151,20211,2009,2014,0.0
17,151,20211,2014,2021,0.0
17,151,20212,2004,2009,0.0
17,151,20212,2009,2015,0.0
17,151,20212,2015,2022,0.0
17,151,20213,2004,2009,0.0
17,151,20213,2009,2014,0.0
17,151,20213,2014,2021,6.666666666666667
17,151,20214,2004,2009,0.0
17,151,20214,2009,2014,3.8461538461538463
17,151,20214,2014,2021,4.0
17,151,20215,2004,2009,0.0
17,151,20217,2004,2009,0.0
17,151,20217,2009,2014,3.5714285714285716
17,151,20217,2014,2021,3.7037037037037037
17,151,20218,2004,2009,0.0
17,151,20218,2009,2014,0.0
17,151,20218,2014,2021,0.0
17,151,20219,2004,2009,0.0
17,151,20219,2009,2014,0.0
17,151,20219,2014,2021,0.0
17,151,29006,2002,2007,4.040404040404041
17,151,29006,2007,2012,5.2631578947368425
17,151,29006,2012,2018,6.666666666666667
17,151,29013,2003,2008,0.0
17,151,29013,2008,2013,0.0
17,151,29013,2013,2020,0.0
17,151,29014,2001,2006,8.620689655172415
17,151,29014,2006,2011,7.547169811320755
17,151,29014,2011,2016,10.204081632653061
17,151,29014,2016,2023,13.636363636363637
17,151,29019,2002,2007,0.0
17,151,29019,2007,2012,13.636363636363637
17,151,29019,2012,2019,7.017543859649122
17,151,29024,2004,2009,5.2631578947368425
17,151,29024,2009,2014,0.0
17,151,29024,2014,2021,2.7777777777777777
17,151,29030,2004,2009,0.0
17,151,29030,2009,2014,3.225806451612903
17,151,29030,2014,2021,0.0
17,151,29032,2005,2010,0.0
17,151,29032,2010,2015,0.0
17,151,29032,2015,2022,0.0
17,151,29034,2001,2006,10.0
17,151,29034,2006,2011,11.11111111111111
17,151,29034,2011,2018,8.333333333333334
17,151,29990,2005,2010,0.0
17,151,29990,2010,2016,0.0
17,151,29990,2016,2023,0.0
17,151,29991,2012,2018,0.0
17,151,29995,2012,2019,0.0
17,151,29996,2012,2018,0.0
17,151,29997,2012,2019,0.0
17,153,11,1985,1998,37.77777777777778
17,153,18,1985,1998,0.0
17,153,20,1985,1998,0.0
17,153,25,1985,1998,0.0
17,153,27,1985,1998,0.0
17,153,29,1985,1998,0.0
17,153,32,1985,1998,0.0
17,153,33,1985,1998,0.0
17,153,37,1985,1998,0.0
17,153,39,1985,1998,16.666666666666668
17,153,20010,2005,2010,6.451612903225806
17,153,20010,2010,2016,0.0
17,153,20010,2016,2023,15.625
17,153,20012,2003,2008,0.0
17,153,20012,2008,2013,0.0
17,153,20012,2013,2020,0.0
17,153,20023,2004,2009,0.0
17,153,20023,2009,2015,9.523809523809524
17,153,20027,2004,2009,0.0
17,153,20027,2009,2014,14.285714285714286
17,153,20030,2003,2019,0.0
17,153,20032,2004,2009,0.0
17,153,20032,2009,2014,2.4390243902439024
17,153,20032,2014,2021,0.0
17,153,20034,2006,2011,0.0
17,153,20034,2011,2017,0.0
17,153,20034,2017,2024,0.0
17,153,20040,2001,2006,10.526315789473685
17,153,20040,2006,2023,26.470588235294116
17,153,20041,2005,2010,0.0
17,153,20041,2010,2016,0.0
17,153,20041,2016,2023,0.0
17,153,20044,2001,2006,5.555555555555555
17,153,20044,2006,2011,0.0
17,153,20044,2011,2017,11.428571428571429
17,153,20044,2017,2024,0.0
17,155,3,1985,1998,29.72972972972973
17,155,17,1985,1998,0.0
17,155,19,1985,1998,0.0
17,155,31,1985,1998,0.0
17,155,20001,2005,2010,15.384615384615385
